RFD	NC_000913	100	0	0.558448695470128	0.5576169323229684	0.5580328138965482
FGS	NC_000913	100	0	0.6258603093188182	0.5477281055331623	0.5867942074259902
RFD	NC_000913	100	1	0.4187869976113823	0.524586965005854	0.47168698130861814
FGS	NC_000913	100	1	0.6190154740886904	0.5312388591800357	0.575127166634363
RFD	NC_000913	100	3	0.3029664365878076	0.49590340664079346	0.3994349216143005
FGS	NC_000913	100	3	0.5746351230307182	0.5086516487104146	0.5416433858705664
RFD	NC_000913	200	0	0.5268493281690815	0.6312954792872285	0.5790724037281549
FGS	NC_000913	200	0	0.5832735618992971	0.5413153456998314	0.5622944537995642
RFD	NC_000913	200	1	0.26210063133728717	0.5738219895287958	0.4179613104330415
FGS	NC_000913	200	1	0.6299980868567056	0.5739933763290919	0.6019957315928988
RFD	NC_000913	200	3	0.1478960989168983	0.5335408022130014	0.34071845056494987
FGS	NC_000913	200	3	0.6021278635100163	0.5585489463857028	0.5803384049478596
RFD	NC_000913	400	0	0.4704189893903974	0.6485682409817776	0.5594936151860874
FGS	NC_000913	400	0	0.5298507462686567	0.5111458062277734	0.5204982762482151
RFD	NC_000913	400	1	0.10260557053009883	0.5272391505078485	0.3149223605189737
FGS	NC_000913	400	1	0.6185085354896676	0.5949870354364737	0.6067477854630706
RFD	NC_000913	400	3	0.031456657730116175	0.5014245014245015	0.2664405795773088
FGS	NC_000913	400	3	0.6159070598748883	0.5985756470383881	0.6072413534566381
RFD	NC_000913	700	0	0.4016292652935752	0.5787375415282392	0.49018340341090716
FGS	NC_000913	700	0	0.4658776513987089	0.45827033565164804	0.4620739935251785
RFD	NC_000913	700	1	0.10883620689655173	0.3382775119617225	0.2235568594291371
FGS	NC_000913	700	1	0.5777401477832512	0.5668328047122791	0.5722864762477652
RFD	NC_000913	700	0.5	0.20018492834026816	0.425065445026178	0.3126251866832231
FGS	NC_000913	700	0.5	0.5530898443519803	0.5423908115460179	0.5477403279489991
RFD	NC_000921	100	0	0.8830023607832246	0.9455721614989963	0.9142872611411104
FGS	NC_000921	100	0	0.9355645049298709	0.8926134481616429	0.9140889765457569
RFD	NC_000921	100	1	0.514010989010989	0.8708401210146614	0.6924255550128251
FGS	NC_000921	100	1	0.8237637362637362	0.7928344791115812	0.8082991076876587
RFD	NC_000921	100	3	0.28591160220994477	0.7849829351535836	0.5354472686817642
FGS	NC_000921	100	3	0.6908839779005524	0.7353719494266392	0.7131279636635959
RFD	NC_000921	200	0	0.7754100477850963	0.9847465966868952	0.8800783222359958
FGS	NC_000921	200	0	0.9660338370140772	0.9405255878284924	0.9532797124212848
RFD	NC_000921	200	1	0.20576773187840997	0.9198606271777003	0.5628141795280551
FGS	NC_000921	200	1	0.8755520914523253	0.8572882218265072	0.8664201566394163
RFD	NC_000921	200	3	0.06246786632390745	0.7714285714285715	0.41694821887623945
FGS	NC_000921	200	3	0.7316195372750642	0.7687736358725014	0.7501965865737827
RFD	NC_000921	400	0	0.7200897308075773	0.988030095759234	0.8540599132834057
FGS	NC_000921	400	0	0.9531405782652044	0.9386352479135984	0.9458879130894013
RFD	NC_000921	400	1	0.07227138643067847	0.5764705882352941	0.32437098733298625
FGS	NC_000921	400	1	0.8736479842674533	0.8580395943988411	0.8658437893331472
RFD	NC_000921	400	3	0.010687022900763359	0.45652173913043476	0.23360438101559905
FGS	NC_000921	400	3	0.7256997455470738	0.7342945417095778	0.7299971436283258
RFD	NC_000921	700	0	0.7073275862068965	0.9855855855855856	0.8464565858962411
FGS	NC_000921	700	0	0.946551724137931	0.9408740359897172	0.9437128800638241
RFD	NC_000921	700	1	0.13195342820181113	0.46153846153846156	0.29674594487013634
FGS	NC_000921	700	1	0.8680465717981889	0.8602564102564103	0.8641514910272996
RFD	NC_000921	700	0.5	0.2646167171935903	0.6073558648111332	0.43598629100236175
FGS	NC_000921	700	0.5	0.895625812039844	0.8848951647411211	0.8902604883904826
RFD	NC_000964	100	0	0.6765982470387276	0.6925788975836271	0.6845885723111773
FGS	NC_000964	100	0	0.7126935678082383	0.6493761641109381	0.6810348659595882
RFD	NC_000964	100	1	0.48789217605279345	0.6528474145027314	0.5703697952777624
FGS	NC_000964	100	1	0.686762485319613	0.6146146146146146	0.6506885499671138
RFD	NC_000964	100	3	0.331909872450413	0.6013437849944009	0.4666268287224069
FGS	NC_000964	100	3	0.632522335225038	0.5899276805366314	0.6112250078808347
RFD	NC_000964	200	0	0.6061438307394975	0.7747513488916337	0.6904475898155655
FGS	NC_000964	200	0	0.6683450310243109	0.6446722919937206	0.6565086615090157
RFD	NC_000964	200	1	0.2485601697484086	0.7044673539518901	0.4765137618501494
FGS	NC_000964	200	1	0.6993028190360715	0.6683727667793337	0.6838377929077026
RFD	NC_000964	200	3	0.11961184882533198	0.6295698924731182	0.3745908706492251
FGS	NC_000964	200	3	0.6553626149131767	0.6434660515494935	0.6494143332313351
RFD	NC_000964	400	0	0.5378232342724817	0.7777312683131017	0.6577772512927917
FGS	NC_000964	400	0	0.6100926283288306	0.6052455250311094	0.6076690766799699
RFD	NC_000964	400	1	0.09272030651340996	0.545045045045045	0.31888267577922746
FGS	NC_000964	400	1	0.7019157088122605	0.6977718529803847	0.6998437808963226
RFD	NC_000964	400	3	0.02258373205741627	0.48360655737704916	0.2530951447172327
FGS	NC_000964	400	3	0.6660287081339713	0.6639954207212364	0.6650120644276039
RFD	NC_000964	700	0	0.4633861551292744	0.6951951951951952	0.5792906751622349
FGS	NC_000964	700	0	0.5452877397831526	0.5454697146671116	0.545378727225132
RFD	NC_000964	700	1	0.12788365095285859	0.4115115653577192	0.26969760815528887
FGS	NC_000964	700	1	0.6300568371782013	0.6292153589315526	0.629636098054877
RFD	NC_000964	700	0.5	0.2223151555704249	0.5113505194305502	0.36683283750048756
FGS	NC_000964	700	0.5	0.6257945801271328	0.6232922359213595	0.6245434080242462
RFD	NC_002528	100	0	0.8314121037463977	0.9484281898500103	0.8899201467982041
FGS	NC_002528	100	0	0.9439841498559077	0.9189900052603893	0.9314870775581485
RFD	NC_002528	100	1	0.4597411933860532	0.8962859145059565	0.6780135539460048
FGS	NC_002528	100	1	0.8421998562185478	0.8482983345401882	0.845249095379368
RFD	NC_002528	100	3	0.2074074074074074	0.7726675427069645	0.4900374750571859
FGS	NC_002528	100	3	0.7181657848324515	0.8137490007993605	0.765957392815906
RFD	NC_002528	200	0	0.7400329489291598	0.9889916336415676	0.8645122912853638
FGS	NC_002528	200	0	0.9614497528830313	0.9526607900750897	0.9570552714790606
RFD	NC_002528	200	1	0.16120218579234974	0.959349593495935	0.5602758896441423
FGS	NC_002528	200	1	0.8702185792349727	0.875	0.8726092896174864
RFD	NC_002528	200	3	0.03508771929824561	0.8125	0.4237938596491228
FGS	NC_002528	200	3	0.7341430499325237	0.8198944988696307	0.7770187744010773
RFD	NC_002528	400	0	0.6797966963151207	0.988909426987061	0.8343530616510908
FGS	NC_002528	400	0	0.9561626429479034	0.9513274336283186	0.953745038288111
RFD	NC_002528	400	1	0.05674653215636822	0.5357142857142857	0.296230408935327
FGS	NC_002528	400	1	0.8751576292559899	0.8729559748427673	0.8740568020493786
RFD	NC_002528	400	3	0.005161290322580645	0.4	0.20258064516129035
FGS	NC_002528	400	3	0.7109677419354838	0.7527322404371585	0.7318499911863212
RFD	NC_002528	700	0	0.6545253863134658	0.9949664429530202	0.824745914633243
FGS	NC_002528	700	0	0.9470198675496688	0.9438943894389439	0.9454571284943063
RFD	NC_002528	700	1	0.09312638580931264	0.417910447761194	0.25551841678525333
FGS	NC_002528	700	1	0.8614190687361419	0.8604651162790697	0.8609420925076059
RFD	NC_002528	700	0.5	0.22727272727272727	0.6156156156156156	0.42144417144417146
FGS	NC_002528	700	0.5	0.9002217294900222	0.8962472406181016	0.8982344850540619
RFD	NC_006350	100	0	0.7366931068557541	0.7419641175995911	0.7393286122276725
FGS	NC_006350	100	0	0.8672382020671421	0.8504530930805091	0.8588456475738255
RFD	NC_006350	100	1	0.6641738849733685	0.7166908563134978	0.6904323706434332
FGS	NC_006350	100	1	0.8397266906977995	0.8133402813965607	0.82653348604718
RFD	NC_006350	100	3	0.566259221366647	0.6804710754497217	0.6233651484081844
FGS	NC_006350	100	3	0.7932798449194981	0.7849112898929085	0.7890955674062032
RFD	NC_006350	200	0	0.7612316233165416	0.8043997827267789	0.7828157030216603
FGS	NC_006350	200	0	0.8933381309756349	0.8877253920416815	0.8905317615086582
RFD	NC_006350	200	1	0.665025641025641	0.7644423485027116	0.7147339947641763
FGS	NC_006350	200	1	0.8796923076923077	0.8623567263221396	0.8710245170072236
RFD	NC_006350	200	3	0.5436573311367381	0.7292817679558011	0.6364695495462696
FGS	NC_006350	200	3	0.8357701812191104	0.8276741103293566	0.8317221457742334
RFD	NC_006350	400	0	0.7476252374762524	0.8622996194210587	0.8049624284486556
FGS	NC_006350	400	0	0.9013098690130987	0.8947786380782211	0.8980442535456599
RFD	NC_006350	400	1	0.5421187610968633	0.8006993006993007	0.671409030898082
FGS	NC_006350	400	1	0.9072795423160387	0.8952696126143663	0.9012745774652025
RFD	NC_006350	400	3	0.3650888755741961	0.77490462060195	0.569996748088073
FGS	NC_006350	400	3	0.8530057918913521	0.850796812749004	0.851901302320178
RFD	NC_006350	700	0	0.7537610236901262	0.8572271386430679	0.805494081166597
FGS	NC_006350	700	0	0.9014352412242781	0.8981736733287388	0.8998044572765085
RFD	NC_006350	700	1	0.508483379501385	0.6984542211652794	0.6034688003333322
FGS	NC_006350	700	1	0.8876385041551247	0.8825959717679462	0.8851172379615355
RFD	NC_006350	700	0.5	0.6016274238227147	0.7552705933492719	0.6784490085859933
FGS	NC_006350	700	0.5	0.8964681440443213	0.8919896640826873	0.8942289040635043
RFD	NC_006833	100	0	0.8576817060786305	0.8066584800109156	0.8321700930447731
FGS	NC_006833	100	0	0.9000435224140433	0.7058823529411765	0.80296293767761
RFD	NC_006833	100	1	0.5060751624752755	0.7277529459569281	0.6169140542161018
FGS	NC_006833	100	1	0.7894885560892908	0.6075233746466623	0.6985059653679766
RFD	NC_006833	100	3	0.2570867246702217	0.5875561257216164	0.4223214251959191
FGS	NC_006833	100	3	0.6550659556553466	0.5496938294865756	0.6023798925709611
RFD	NC_006833	200	0	0.7395154988278198	0.9341888779203685	0.8368521883740941
FGS	NC_006833	200	0	0.927845793175306	0.7548209366391184	0.8413333649072122
RFD	NC_006833	200	1	0.20732984293193718	0.8	0.5036649214659686
FGS	NC_006833	200	1	0.8272251308900523	0.6337745687926193	0.7304998498413358
RFD	NC_006833	200	3	0.05650596163815448	0.5767195767195767	0.3166127691788656
FGS	NC_006833	200	3	0.6915500259201659	0.5845749342681859	0.6380624800941759
RFD	NC_006833	400	0	0.638755980861244	0.9716157205240175	0.8051858506926307
FGS	NC_006833	400	0	0.9062200956937799	0.7404222048475372	0.8233211502706586
RFD	NC_006833	400	1	0.057624113475177305	0.5371900826446281	0.2974070980599027
FGS	NC_006833	400	1	0.8200354609929078	0.687221396731055	0.7536284288619814
RFD	NC_006833	400	3	0.007729468599033816	0.4444444444444444	0.22608695652173913
FGS	NC_006833	400	3	0.6763285024154589	0.5770816158285244	0.6267050591219916
RFD	NC_006833	700	0	0.5651840490797546	0.9697368421052631	0.7674604455925089
FGS	NC_006833	700	0	0.8466257668711656	0.7374749498997996	0.7920503583854825
RFD	NC_006833	700	1	0.0888030888030888	0.40636042402826855	0.24758175641567867
FGS	NC_006833	700	1	0.7691119691119691	0.6544021024967148	0.7117570358043419
RFD	NC_006833	700	0.5	0.21007751937984495	0.6076233183856502	0.4088504188827476
FGS	NC_006833	700	0.5	0.8162790697674419	0.6936758893280632	0.7549774795477526
RFD	NC_007164	100	0	0.7618193828442011	0.7445699792483284	0.7531946810462647
FGS	NC_007164	100	0	0.9070963480230254	0.838055797733217	0.8725760728781212
RFD	NC_007164	100	1	0.6180502665651181	0.6825063078216989	0.6502782871934085
FGS	NC_007164	100	1	0.8406321401370906	0.7758544943326597	0.8082433172348752
RFD	NC_007164	100	3	0.48177276091783866	0.6209158120677319	0.5513442864927853
FGS	NC_007164	100	3	0.7626757957068838	0.7426126126126126	0.7526442041597482
RFD	NC_007164	200	0	0.7467233747070566	0.840218771364391	0.7934710730357238
FGS	NC_007164	200	0	0.9368110407082718	0.9059090146046668	0.9213600276564693
RFD	NC_007164	200	1	0.4835560123329907	0.7212570260602964	0.6024065191966436
FGS	NC_007164	200	1	0.8862624186365193	0.8465314136125655	0.8663969161245424
RFD	NC_007164	200	3	0.34620786516853935	0.6566766566766566	0.501442260922598
FGS	NC_007164	200	3	0.7951193820224719	0.7915064662705348	0.7933129241465033
RFD	NC_007164	400	0	0.7097948378557247	0.9023979806478755	0.8060964092518002
FGS	NC_007164	400	0	0.9354731965585705	0.925065445026178	0.9302693207923742
RFD	NC_007164	400	1	0.2768005310321938	0.6869851729818781	0.48189285200703597
FGS	NC_007164	400	1	0.8984400929306339	0.8863785199738049	0.8924093064522194
RFD	NC_007164	400	3	0.12159468438538205	0.6321243523316062	0.3768595183584941
FGS	NC_007164	400	3	0.8242524916943521	0.8220675944333996	0.8231600430638759
RFD	NC_007164	700	0	0.7012912482065997	0.8688233202986135	0.7850572842526067
FGS	NC_007164	700	0	0.9279770444763271	0.9211050982626032	0.9245410713694652
RFD	NC_007164	700	1	0.2572982255294791	0.5128351397604107	0.3850666826449449
FGS	NC_007164	700	1	0.8875214653692044	0.8834757834757835	0.8854986244224939
RFD	NC_007164	700	0.5	0.3834478808705613	0.6147842056932966	0.49911604328192893
FGS	NC_007164	700	0.5	0.9163802978235968	0.9111617312072893	0.913771014515443
RFD	NC_007577	100	0	0.8340382678751259	0.9377972371102892	0.8859177524927075
FGS	NC_007577	100	0	0.9107754279959718	0.8925587209684848	0.9016670744822283
RFD	NC_007577	100	1	0.4747675962815405	0.8711013645224172	0.6729344804019788
FGS	NC_007577	100	1	0.8022576361221779	0.8068652330706558	0.8045614345964169
RFD	NC_007577	100	3	0.23302139037433156	0.7401273885350318	0.4865743894546817
FGS	NC_007577	100	3	0.6553475935828877	0.7477120195241	0.7015298065534938
RFD	NC_007577	200	0	0.7132568359375	0.9848306084611494	0.8490437221993248
FGS	NC_007577	200	0	0.9462890625	0.9421487603305785	0.9442189114152892
RFD	NC_007577	200	1	0.1565619673727782	0.9212034383954155	0.5388827028840969
FGS	NC_007577	200	1	0.8483077672266861	0.8625897499381034	0.8554487585823948
RFD	NC_007577	200	3	0.03825271470878579	0.7868020304568528	0.4125273725828193
FGS	NC_007577	200	3	0.6737413622902271	0.7572815533980582	0.7155114578441426
RFD	NC_007577	400	0	0.6460448642266824	0.990228013029316	0.8181364386279992
FGS	NC_007577	400	0	0.9563164108618654	0.9560906515580736	0.9562035312099695
RFD	NC_007577	400	1	0.05968045112781955	0.5545851528384279	0.3071328019831237
FGS	NC_007577	400	1	0.8472744360902256	0.848071495766698	0.8476729659284619
RFD	NC_007577	400	3	0.004221388367729831	0.391304347826087	0.1977628680969084
FGS	NC_007577	400	3	0.6904315196998124	0.7337986041874377	0.7121150619436251
RFD	NC_007577	700	0	0.6244864420706656	0.987012987012987	0.8057497145418263
FGS	NC_007577	700	0	0.9502875924404273	0.9498973305954825	0.9500924615179549
RFD	NC_007577	700	1	0.1060419235511714	0.4708029197080292	0.2884224216296003
FGS	NC_007577	700	1	0.8438142211261817	0.8459002884219201	0.8448572547740509
RFD	NC_007577	700	0.5	0.22925225965488907	0.6165745856353592	0.4229134226451241
FGS	NC_007577	700	0.5	0.8923582580115037	0.8927250308261405	0.8925416444188221
